batch-number,read-count,write-count,fd-4,fd-5,fd-6,fd-29,fd-n,read-max,write-max,read-got,write-got,read-time,write-time,total-entries-batch,is-malicious
1335,0.8993731442,0.4897510981,0.0000000000,0.9467018470,0.0000000000,0.0000000000,0.0040423484,1.0000000000,1.0000000000,0.2181200000,0.6389787846,0.8229243390,0.3843439435,0.8813835862,0
1336,0.8818871660,0.4665080527,0.0000000000,0.9132805629,0.0000000000,0.0000000000,0.0059672762,1.0000000000,1.0000000000,0.2138800000,0.6073354908,0.7634673507,0.3469801719,0.8520150106,0
1337,0.9086110195,0.4862737921,0.0000000000,0.9479331574,0.0000000000,0.0000000000,0.0044273340,1.0000000000,1.0000000000,0.2203600000,0.6341843462,0.7975516217,0.3666762687,0.8828520150,0
1338,0.8914549654,0.4741947291,0.0000000000,0.9287598945,0.0000000000,0.0000000000,0.0026948989,1.0000000000,1.0000000000,0.2162000000,0.6194414479,0.7823635486,0.3562941092,0.8635992821,0
1339,0.8182118113,0.4370424597,0.0000000000,0.8522427441,0.0000000000,0.0000000000,0.0046198268,1.0000000000,1.0000000000,0.1984400000,0.5695792880,0.7638229243,0.3505569158,0.7942568119,0
1340,0.7324315407,0.3951317716,0.0000000000,0.7660510114,0.0000000000,0.0000000000,0.0048123195,1.0000000000,1.0000000000,0.1776400000,0.5145631068,0.7184618901,0.3361179125,0.7144721814,0
1341,0.6677664137,0.3579795022,0.0000000000,0.6969217238,0.0000000000,0.0000000000,0.0036573628,1.0000000000,1.0000000000,0.1619600000,0.4666187223,0.6951718183,0.3208987469,0.6493718388,0
1342,0.7951171231,0.4222181552,0.0000000000,0.8251539138,0.0000000000,0.0000000000,0.0051973051,1.0000000000,1.0000000000,0.1928400000,0.5498022294,0.8195463897,0.3766623458,0.7696198401,0
1343,0.9049818542,0.4899341142,0.0000000000,0.9496921724,0.0000000000,0.0000000000,0.0042348412,1.0000000000,1.0000000000,0.2194800000,0.6390986456,0.8178193178,0.3761942484,0.8843204438,0
1344,0.4196634774,0.2252928258,0.0000000000,0.4392260334,0.0000000000,0.0000000000,0.0013474495,1.0000000000,1.0000000000,0.1018000000,0.2942586600,0.3666471948,0.1685150511,0.4083863599,0
1345,0.0158363576,0.0173865300,0.0164609053,0.0058047493,0.0267233526,0.0000000000,0.0021174206,1.0000000000,1.0000000000,0.0182800000,0.0222941388,0.0160516090,0.0148950982,0.0233317017,0
1346,0.0616958100,0.0620424597,0.0850480110,0.0221635884,0.0965684786,0.0000000000,0.0040423484,1.0000000000,1.0000000000,0.0894000000,0.0789883735,0.0624539659,0.0541192568,0.0858215043,0
1347,0.0712636094,0.0713762811,0.0836762689,0.0239226033,0.1114485272,0.0000000000,0.0082771896,1.0000000000,1.0000000000,0.0905200000,0.0910943306,0.0679399589,0.0591242979,0.0988742046,0
1348,0.0590564170,0.0556368960,0.0823045267,0.0211081794,0.0901913149,0.0000000000,0.0013474495,1.0000000000,1.0000000000,0.0863600000,0.0720364377,0.0596601732,0.0449013395,0.0788056779,0
1349,0.0600461894,0.0567349927,0.0836762689,0.0214599824,0.0904949894,0.0000000000,0.0023099134,1.0000000000,1.0000000000,0.0878000000,0.0728754645,0.0650699718,0.0507945653,0.0802741067,0
