batch-number,read-count,write-count,fd-4,fd-5,fd-6,fd-29,fd-n,read-max,write-max,read-got,write-got,read-time,write-time,total-entries-batch,is-malicious
1362,-0.6295586041,-0.7185189884,-0.1714034896,-0.6437201126,-0.2203438029,-0.2487921565,-0.2048421096,0.1614974456,0.1490711985,-0.4259414620,-0.6779054614,-0.5993022057,-0.6484804702,-0.7546314152,0
1363,-0.6519437333,-0.7541796994,-0.1714034896,-0.6476224253,-0.2749519508,-0.2487921565,-0.2234098985,0.1614974456,0.1490711985,-0.4357332349,-0.7181676312,-0.6367732327,-0.7010364179,-0.7881244998,0
1364,-0.6548635327,-0.7488966311,-0.1786459538,-0.6485980035,-0.2811340052,-0.2487921565,-0.2071630832,0.1614974456,0.1490711985,-0.4433963616,-0.7174355917,-0.6454893194,-0.6956030023,-0.7859496242,0
1365,-0.5760289472,-0.6095557046,-0.1569185612,-0.6300620180,-0.0740351805,-0.2487921565,-0.1491387428,0.1614974456,0.1490711985,-0.3897544752,-0.5611451692,-0.5685922554,-0.5728078085,-0.6589368875,0
1366,-0.6431843349,-0.7455947134,-0.1496760970,-0.6446956908,-0.2636181842,-0.2487921565,-0.2210889249,0.1614974456,0.1490711985,-0.4127438550,-0.7093831578,-0.6485847520,-0.7231652380,-0.7785550471,0
1367,-0.6461041343,-0.7389908780,-0.1569185612,-0.6456712690,-0.2677395539,-0.2487921565,-0.2048421096,0.1614974456,0.1490711985,-0.4204069817,-0.7071870394,-0.6573008387,-0.7122984067,-0.7755102212,0
1368,-0.6246922716,-0.7165378377,-0.1496760970,-0.6412811671,-0.2162224333,-0.2487921565,-0.2094840568,0.1614974456,0.1490711985,-0.4046549992,-0.6749773036,-0.6081812099,-0.6708562637,-0.7511516142,0
1369,-0.6422110684,-0.7455947134,-0.1496760970,-0.6446956908,-0.2625878418,-0.2487921565,-0.2210889249,0.1614974456,0.1490711985,-0.4125309904,-0.7090171381,-0.6483403758,-0.6801918597,-0.7781200719,0
1370,-0.6256655381,-0.7099340024,-0.1786459538,-0.6407933780,-0.2141617485,-0.2487921565,-0.1978791887,0.1614974456,0.1490711985,-0.4306244838,-0.6698530275,-0.6212146106,-0.6730296300,-0.7472368380,0
1371,-0.6441576014,-0.7469154805,-0.1496760970,-0.6446956908,-0.2646485266,-0.2487921565,-0.2234098985,0.1614974456,0.1490711985,-0.4131695843,-0.7101151972,-0.6241471258,-0.6592979068,-0.7798599724,0
1372,-0.6461041343,-0.7482362476,-0.1569185612,-0.6456712690,-0.2667092115,-0.2487921565,-0.2222494117,0.1614974456,0.1490711985,-0.4204069817,-0.7119452959,-0.6016645096,-0.6588039599,-0.7815998730,0
1373,-0.6237190051,-0.7079528518,-0.1496760970,-0.6407933780,-0.2079796940,-0.2487921565,-0.2036816228,0.1614974456,0.1490711985,-0.4042292699,-0.6672908894,-0.5817071148,-0.6255613350,-0.7450619624,0
1374,-0.6422110684,-0.7436135628,-0.1496760970,-0.6446956908,-0.2615574994,-0.2487921565,-0.2187679513,0.1614974456,0.1490711985,-0.4125309904,-0.7075530592,-0.6146979103,-0.6788582031,-0.7768151466,0
1375,-0.6461041343,-0.7495570147,-0.1569185612,-0.6456712690,-0.2636181842,-0.2487921565,-0.2280518458,0.1614974456,0.1490711985,-0.4204069817,-0.7115792761,-0.5982432419,-0.6643361649,-0.7824698232,0
1376,-0.5954942770,-0.6584240864,-0.1641610254,-0.6329887526,-0.1317343556,-0.2487921565,-0.1851138338,0.1614974456,0.1490711985,-0.4046549992,-0.6109238518,-0.5318543572,-0.5714247573,-0.6998245493,0
1377,-0.6509704668,-0.7548400830,-0.1714034896,-0.6476224253,-0.2811340052,-0.2487921565,-0.2164469777,0.1614974456,0.1490711985,-0.4355203703,-0.7207297692,-0.6460595307,-0.7157066402,-0.7881244998,0
1378,-0.6334516700,-0.7178586048,-0.1786459538,-0.6446956908,-0.2388899664,-0.2487921565,-0.1839533470,0.1614974456,0.1490711985,-0.4340303179,-0.6841277968,-0.6301750736,-0.6674480303,-0.7559363405,0
1379,-0.6538902662,-0.7574816171,-0.1714034896,-0.6481102144,-0.2883464021,-0.2487921565,-0.2152864909,0.1614974456,0.1490711985,-0.4365846934,-0.7243899665,-0.6459780719,-0.7116068811,-0.7911693257,0
1380,-0.6353982030,-0.7356889604,-0.1641610254,-0.6427445344,-0.2584664722,-0.2487921565,-0.2025211360,0.1614974456,0.1490711985,-0.4221098987,-0.7005986844,-0.6037824372,-0.6648795065,-0.7685506192,0
1381,-0.6013338759,-0.6372918132,-0.1714034896,-0.6285986508,-0.1214309314,-0.2487921565,-0.1758299394,0.1614974456,0.1490711985,-0.4135953136,-0.5918908261,-0.5610980500,-0.5148184451,-0.6885151960,0
1382,-0.6334516700,-0.7231416731,-0.1786459538,-0.6446956908,-0.2265258574,-0.2487921565,-0.2071630832,0.1614974456,0.1490711985,-0.4340303179,-0.6830297376,-0.6384024078,-0.6975293951,-0.7594161415,0
1383,-0.6305318705,-0.7145566871,-0.1714034896,-0.6437201126,-0.2224044878,-0.2487921565,-0.1967187019,0.1614974456,0.1490711985,-0.4263671913,-0.6768074023,-0.6390540778,-0.6931332679,-0.7524565395,0
1384,-0.6548635327,-0.7462550970,-0.1786459538,-0.6485980035,-0.2790733204,-0.2487921565,-0.2048421096,0.1614974456,0.1490711985,-0.4433963616,-0.7152394734,-0.6691123581,-0.7161511924,-0.7842097237,0
1385,-0.6548635327,-0.7422927957,-0.1786459538,-0.6485980035,-0.2790733204,-0.2487921565,-0.1978791887,0.1614974456,0.1490711985,-0.4433963616,-0.7130433550,-0.6691938169,-0.6621627987,-0.7815998730,0
1386,-0.6490239338,-0.7555004665,-0.1641610254,-0.6466468471,-0.2718609235,-0.2487921565,-0.2292123326,0.1614974456,0.1490711985,-0.4280701083,-0.7178016114,-0.6620254465,-0.7391197222,-0.7876895247,0
1387,-0.6334516700,-0.7224812896,-0.1786459538,-0.6446956908,-0.2296168846,-0.2487921565,-0.2025211360,0.1614974456,0.1490711985,-0.4340303179,-0.6841277968,-0.6348996813,-0.7030616001,-0.7589811664,0
1388,-0.6548635327,-0.7535193159,-0.1786459538,-0.6485980035,-0.2883464021,-0.2487921565,-0.2071630832,0.1614974456,0.1490711985,-0.4433963616,-0.7225598679,-0.6562418749,-0.7176824277,-0.7889944501,0
1389,-0.6295586041,-0.7158774542,-0.1714034896,-0.6427445344,-0.2193134605,-0.2487921565,-0.2036816228,0.1614974456,0.1490711985,-0.4259414620,-0.6760753628,-0.6080997512,-0.6593966962,-0.7528915147,0
1390,-0.6791951949,-0.7878592599,-0.2365856675,-0.6568904181,-0.3244083865,-0.2487921565,-0.2268913589,0.1614974456,0.1490711985,-0.5051271039,-0.7544035839,-0.6636546216,-0.7356126994,-0.8224875348,0
1391,-0.7920941075,-0.8988036943,-0.5262842358,-0.6915234435,-0.5088396782,-0.2487921565,-0.2199284381,0.1614974456,0.1490711985,-0.8099492520,-0.8766541720,-0.8096287092,-0.8655207281,-0.9460204705,0
1392,-0.1487649592,0.2159237181,1.3857263154,-0.3695826435,0.8841832622,-0.2487921565,-0.1352129011,0.1614974456,0.1490711985,1.1571327810,0.3509759851,0.0447921641,0.4574171939,0.0757360999,0
1393,0.6415274286,1.5604646016,4.1668325717,0.1089384548,2.4812139999,-0.2487921565,-0.2129655172,0.1614974456,0.1490711985,3.9552383241,1.8443364626,0.8901711155,1.7281943256,1.3145452580,0
1394,0.4089167381,1.5769741901,2.6097027667,0.0982070948,2.5059422178,-0.2487921565,-0.2141260041,0.1614974456,0.1490711985,2.4805121771,1.8630034685,0.4675630986,1.4609690649,1.2214605810,0
1395,0.3407880840,1.5512192321,2.0230631658,0.1069872985,2.4554554396,-0.2487921565,-0.2106445436,0.1614974456,0.1490711985,1.9334500816,1.8333558708,0.3215075522,1.3170329448,1.1740482923,0
1396,0.3213227542,1.4587655368,1.9578809879,0.0982070948,2.3246019534,-0.2487921565,-0.2176074645,0.1614974456,0.1490711985,1.8674620467,1.7330664662,0.2903903081,1.3444469965,1.1044522722,0
1397,0.4984572550,1.6238614213,3.1239177256,0.1143041348,2.5636413929,-0.2487921565,-0.2106445436,0.1614974456,0.1490711985,2.9730809277,1.9138802103,0.5967566828,1.5429148519,1.2923615265,0
1398,0.5607463102,1.5941441621,3.6236477560,0.1123529785,2.5224276964,-0.2487921565,-0.2176074645,0.1614974456,0.1490711985,3.4409573814,1.8831345534,0.9598998092,1.6124625722,1.3006260539,0
1399,0.6025967691,1.6146160518,3.7684970402,0.1299133857,2.5409738598,-0.2487921565,-0.2176074645,0.1614974456,0.1490711985,3.5867696520,1.9061937961,0.7337703074,1.6050533691,1.3328142132,0
1400,0.4848315242,1.5446153967,3.1094327972,0.1011338294,2.4626678365,-0.2487921565,-0.2187679513,0.1614974456,0.1490711985,2.9543488404,1.8285976144,0.5733780203,1.4886794847,1.2340748597,0
1401,0.5383611810,1.6093329835,3.3556765803,0.1235721275,2.5368524902,-0.2487921565,-0.2176074645,0.1614974456,0.1490711985,3.1948858707,1.8999714607,0.6316210296,1.5664267233,1.3006260539,0
